id;дата;час;заголовок;ссылка;показы;открытия;дочитывания;минуты;лайки;комментарии;подписки;CTR;дочитываемость;лайки_на_дочит;комм_на_дочит;подписки_на_дочит;сцена;функция;порог_входа;фокус;объект_осуждения;цифра_в_заголовке;негативная_рамка;вопрос;обращение_вы;конкретный_якорь;спорность;серийная_рубрика;уверенность_разметки
A063;2026-05-01;7;Принципы этикета в конфликтных ситуациях;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/69f2fb47b0394c6175f709f2;19350;1216;737;897;66;55;2;0.0628;0.6061;0.0896;0.0746;0.0027;отношения_общение;польза;бытовая;нейтрально;нет;0;0;0;0;1;0;0;высокая
A062;2026-05-02;6;Топ-5 антиэтикетных повседневных действий;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/69f2fc10b0394c6175f81508;1164110;110631;74693;53848;2016;723;252;0.095;0.6752;0.027;0.0097;0.0034;прочее;разбор_чужого_поведения;бытовая;нейтрально;нет;1;1;0;0;0;1;0;высокая
A061;2026-05-04;12;Марокко: между роскошью медины и ритмом нового города;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/69f863d29e653d7783774f26;12534;628;389;575;39;116;1;0.0501;0.6194;0.1003;0.2982;0.0026;прочее;познавательное;узкая;нейтрально;нет;0;0;0;0;1;0;0;высокая
A060;2026-05-05;11;Использованные столовые приборы;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/69f9acf6a38e126ba1bc7de7;2773;60;30;16;1;0;0;0.0216;;;;;стол_еда;польза;бытовая;нейтрально;нет;0;0;0;0;1;0;0;высокая
A059;2026-05-06;7;Что мы делаем не так 9 мая;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/69f9e61266544869fb77b708;13526;2144;939;603;129;84;2;0.1585;0.438;0.1374;0.0895;0.0021;гости_праздники;польза;бытовая;нейтрально;нет;0;1;1;0;1;0;0;высокая
A058;2026-05-07;7;Правила передачи блюд;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/69f9e8fe9e653d7783345579;2765;28;19;17;2;0;0;0.0101;;;;;стол_еда;польза;бытовая;нейтрально;нет;0;0;0;0;1;0;0;высокая
A057;2026-05-08;7;Правила деловой прически;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/69fd2a9eb664315096347adb;320124;28936;15215;13699;273;92;45;0.0904;0.5258;0.0179;0.006;0.003;внешний_вид;польза;бытовая;нейтрально;нет;0;0;0;0;1;0;0;высокая
A056;2026-05-09;6;5 обидных для собеседника фраз;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/69fe8a0a15156b27f12c9587;2024144;176823;87882;57632;1254;510;327;0.0874;0.497;0.0143;0.0058;0.0037;отношения_общение;польза;бытовая;читатель;нет;1;1;0;0;0;0;0;высокая
A055;2026-05-11;7;5 правил повседневной элегантности;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/6a00b9431babcd215f208a6d;363461;31996;18175;16013;643;118;48;0.088;0.568;0.0354;0.0065;0.0026;внешний_вид;польза;бытовая;нейтрально;нет;1;0;0;0;0;0;0;высокая
A054;2026-05-12;14;Как элегантно сидеть за столом;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/6a030e9c15156b27f1351bb2;4817;112;75;84;7;0;0;0.0233;0.6696;;;;стол_еда;польза;бытовая;читатель;нет;0;0;0;0;1;0;0;высокая
A053;2026-05-13;7;Этикет в гостях с ночевкой на даче;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/6a03a5607630a14b800255ed;3534182;392445;215121;225445;5408;1686;913;0.111;0.5482;0.0251;0.0078;0.0042;гости_праздники;польза;бытовая;нейтрально;нет;0;0;0;0;1;0;0;высокая
A052;2026-05-14;7;Застольный этикет: финальная глава;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/6a038811570c2d44d953efd5;2829;39;8;14;4;0;0;0.0138;;;;;стол_еда;польза;бытовая;нейтрально;нет;0;0;0;0;0;0;1;высокая
A051;2026-05-15;6;Топ-5 правил этикета в общении с семьей;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/6a05d55d7a176c57a86bf946;52773;5092;2682;4076;292;139;26;0.0965;0.5267;0.1089;0.0518;0.0097;дом_семья;польза;бытовая;читатель;нет;1;0;0;0;0;0;0;высокая
A050;2026-05-16;7;3 правила изящной речи;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/6a06522aa62f460406862144;466875;31555;16117;17174;803;255;83;0.0676;0.5108;0.0498;0.0158;0.0051;отношения_общение;польза;бытовая;читатель;нет;1;0;0;0;0;0;0;высокая
A049;2026-05-18;6;Светская жизнь Петербурга: 18 – 24 мая;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/6a09c6b03dcba176c3838b16;7607;238;86;117;237;49;41;0.0313;0.3613;;;;история_высший_свет;познавательное;узкая;нейтрально;нет;1;0;0;0;1;0;1;высокая
A048;2026-05-19;11;Как поддержать разговор об искусстве, даже если вы не искусствовед;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/6a0c1ad55030b312793e1a56;84251;4381;2116;3108;191;0;14;0.052;0.483;0.0903;0.0;0.0066;отношения_общение;польза;бытовая;читатель;нет;0;0;0;1;1;0;0;высокая
A047;2026-05-20;8;Как выключить музыку у соседей и не испортить отношения;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/6a0d402219a063237298f9a5;32231;5171;2999;2039;256;129;11;0.1604;0.58;0.0854;0.043;0.0037;дом_семья;польза;бытовая;читатель;соседи;0;1;0;0;1;0;0;высокая
A046;2026-05-21;11;5 ice breakers для светского вечера;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/6a0ec1e3e3becd0bfc57cc16;4424;176;120;177;22;25;0;0.0398;0.6818;0.1833;0.2083;0.0;отношения_общение;польза;узкая;читатель;нет;1;0;0;0;1;0;0;высокая
A045;2026-05-22;13;Гид по фруктовому этикету;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/6a0ec3c285026874bbc35d6f;318622;26354;13600;20642;289;154;35;0.0827;0.5161;0.0213;0.0113;0.0026;стол_еда;польза;бытовая;читатель;нет;0;0;0;0;1;0;0;высокая
A044;2026-05-23;6;Как выдержать войну за дачные границы;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/6a10380d0beca04a2bdba9be;14636;1540;1044;837;67;40;2;0.1052;0.6779;0.0642;0.0383;0.0019;дом_семья;польза;бытовая;читатель;соседи;0;1;0;0;1;0;0;высокая
A043;2026-05-25;7;Светская жизнь Петербурга: 25-31 мая;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/6a13d700c569140ae11dff8c;5685;179;45;79;78;34;14;0.0315;0.2514;;;;история_высший_свет;познавательное;узкая;нейтрально;нет;1;0;0;0;1;0;1;высокая
A042;2026-05-26;7;Как поддержать small talk на ужине, открытии или премьере;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/6a14b4e6ad71e4211b56261f;30625;2895;1750;2719;132;65;5;0.0945;0.6045;0.0754;0.0371;0.0029;отношения_общение;польза;узкая;читатель;нет;0;0;0;0;1;0;0;высокая
A041;2026-05-27;6;Цифровая этика в школе;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/6a161920839cb04b4f4f97ad;157543;1074;229;128;23;52;16;0.0068;0.2132;0.1004;0.2271;0.0699;цифровое_общение;польза;бытовая;нейтрально;нет;0;0;0;0;1;0;0;низкая
A040;2026-05-28;6;Как превратить культурный выход в полезное знакомство;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/6a170968e9db2d1622fb0dd7;15185;999;509;925;62;61;6;0.0658;0.5095;0.1218;0.1198;0.0118;отношения_общение;польза;бытовая;читатель;нет;0;0;0;0;1;0;0;высокая
A039;2026-05-29;6;Этикет чувств: чему учит стихотворение Ахматовой спустя сто лет;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/6a18a6985d42dc291f3b0370;508681;32672;15354;14049;551;178;91;0.0642;0.4699;0.0359;0.0116;0.0059;отношения_общение;познавательное;бытовая;нейтрально;нет;1;0;0;0;1;0;0;высокая
A038;2026-05-30;6;Святой Пантелеймон;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/6a18aa9986215e0d9ed759f7;8972;392;138;163;35;34;0;0.0437;0.352;0.2536;0.2464;0.0;прочее;познавательное;узкая;нейтрально;нет;0;0;0;0;1;0;0;низкая
A037;2026-06-01;10;Светская жизнь Петербурга: 1-7 июня;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/6a1d3612562fd931d7613ab3;85887;907;218;69;116;27;17;0.0106;0.2404;0.5321;0.1239;0.078;история_высший_свет;познавательное;узкая;нейтрально;нет;1;0;0;0;1;0;1;высокая
A035;2026-06-02;15;«Письмо матери» Есенина: стихотворение, которое учит самому сложному;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/6a1e0cd5b55b73423d4b7bc7;209994;9774;6119;3245;126;148;12;0.0465;0.626;0.0206;0.0242;0.002;прочее;познавательное;узкая;нейтрально;нет;0;0;0;0;1;0;0;высокая
A036;2026-06-02;6;Русский императив: выставка, о которой все говорят;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/6a1e0c5ea2c26b6c9fea4fbb;6296;378;221;270;24;25;1;0.06;0.5847;0.1086;0.1131;0.0045;история_высший_свет;познавательное;узкая;нейтрально;нет;0;0;0;0;1;0;0;высокая
A034;2026-06-03;6;Почему я перечитываю «Евгения Онегина» во взрослом возрасте;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/6a1e0be2de7360241c338161;21586;640;344;383;59;64;3;0.0296;0.5375;0.1715;0.186;0.0087;прочее;познавательное;узкая;нейтрально;нет;0;0;0;0;1;0;0;высокая
A033;2026-06-04;14;Соседи против шашлычников;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/6a215a02a1da0e2b86550175;998951;163517;61051;57459;481;843;177;0.1637;0.3734;0.0079;0.0138;0.0029;дом_семья;разбор_чужого_поведения;бытовая;третьи_лица;соседи;0;1;0;0;1;0;0;высокая
A032;2026-06-05;7;Как задавать вопросы, чтобы с вами хотели продолжать разговор;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/6a21fa45dbd1b65a7332e883;255228;27676;14320;19610;499;95;123;0.1084;0.5174;0.0348;0.0066;0.0086;отношения_общение;польза;бытовая;читатель;нет;0;0;0;1;1;0;0;высокая
A031;2026-06-06;6;Как одеться элегантно по этикету;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/6a21fb03f060b8028d902c37;15807;1111;614;717;67;145;2;0.0703;0.5527;0.1091;0.2362;0.0033;внешний_вид;польза;бытовая;читатель;нет;0;0;0;0;0;0;0;высокая
A030;2026-06-08;12;Светская жизнь Петербурга: 8-14 июня;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/6a2686e13e9e7a7e67e13ee6;144413;1674;382;61;20;48;15;0.0116;0.2282;0.0524;0.1257;0.0393;история_высший_свет;познавательное;узкая;нейтрально;нет;1;0;0;0;1;0;1;высокая
A029;2026-06-09;11;Новый ресторанный этикет: что уже считается дурным тоном;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/6a27cac0450551402d26432a;628132;121496;73060;40892;1678;551;395;0.1934;0.6013;0.023;0.0075;0.0054;стол_еда;разъяснение_нормы;бытовая;нейтрально;нет;0;1;0;0;1;1;0;высокая
A028;2026-06-10;10;Можно ли плакать на публике?;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/6a290c7bc274e95afa476c54;11225;1289;823;608;108;88;1;0.1148;0.6385;0.1312;0.1069;0.0012;публичные_места_транспорт;разъяснение_нормы;бытовая;читатель;нет;0;0;1;0;1;1;0;высокая
A027;2026-06-11;12;Ошибки, которые сразу выдают человека не из светской среды;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/6a2a7fe832fc990f33f47254;595458;115094;68176;44419;1658;667;271;0.1933;0.5924;0.0243;0.0098;0.004;история_высший_свет;разбор_чужого_поведения;узкая;третьи_лица;другое;0;1;0;0;1;0;0;высокая
A026;2026-06-12;6;5 вещей на даче, которые воспитанные люди никогда не делают;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/6a2a8ae46514515979eb8464;585679;103293;55231;30385;1430;770;334;0.1764;0.5347;0.0259;0.0139;0.006;дом_семья;польза;бытовая;читатель;нет;1;1;0;0;1;0;0;высокая
A025;2026-06-13;6;Нормально ли не любить классику;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/6a2a8b73403fe12f4bb3f309;54720;2054;1153;1562;138;217;7;0.0375;0.5613;0.1197;0.1882;0.0061;прочее;разъяснение_нормы;бытовая;читатель;нет;0;0;1;0;1;1;0;высокая
A024;2026-06-15;9;Светская жизнь Петербурга: 15-21 июня;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/6a2f9fa032fc990f336ce09b;56064;595;148;232;19;79;3;0.0106;0.2487;0.1284;0.5338;0.0203;история_высший_свет;познавательное;узкая;нейтрально;нет;1;0;0;0;1;0;1;высокая
A023;2026-06-16;11;Дачный этикет умер?;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/6a310ae297011e4b94d08122;15430;1730;1035;735;112;100;4;0.1121;0.5983;0.1082;0.0966;0.0039;дом_семья;разбор_чужого_поведения;бытовая;третьи_лица;нет;0;1;1;0;1;0;0;высокая
A022;2026-06-17;12;Этикет в автобусе;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/6a3262a50ba5787101444fa9;48672;5411;4037;3697;169;182;5;0.1112;0.7461;0.0419;0.0451;0.0012;публичные_места_транспорт;польза;бытовая;нейтрально;нет;0;0;0;0;1;0;0;высокая
A021;2026-06-19;11;Нужно ли извиняться, если ты прав;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/6a34fdd15ebf3519ec9f4c01;27372;2101;1137;1627;120;90;5;0.0768;0.5412;0.1055;0.0792;0.0044;отношения_общение;разъяснение_нормы;бытовая;читатель;нет;0;0;1;0;1;1;0;высокая
A020;2026-06-22;11;Светская жизнь Петербурга: 22-28 июня;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/6a38f206665bf6072bb69970;172640;2085;322;161;29;22;7;0.0121;0.1544;0.0901;0.0683;0.0217;история_высший_свет;познавательное;узкая;нейтрально;нет;1;0;0;0;1;0;1;высокая
A019;2026-06-23;13;Кто оплачивает пикник?;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/6a3a64f8ad24ae75861f981b;1375976;110238;46005;36630;728;740;298;0.0801;0.4173;0.0158;0.0161;0.0065;деньги;польза;бытовая;нейтрально;нет;0;0;1;0;1;1;0;высокая
A018;2026-06-24;11;Истерика в ресторане – это манипуляция или глупость?;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/6a3b9464aa314c580e2fd1b1;19159;2812;1323;783;105;83;3;0.1468;0.4705;0.0794;0.0627;0.0023;стол_еда;разбор_чужого_поведения;бытовая;третьи_лица;другое;0;1;1;0;1;0;0;высокая
